4.374000000000000000e+03,2.691000000000000227e+02
4.480000000000000000e+03,2.698000000000000114e+02
4.573000000000000000e+03,2.715000000000000000e+02
4.703000000000000000e+03,2.706999999999999886e+02
4.766000000000000000e+03,2.693000000000000114e+02
4.874000000000000000e+03,2.686000000000000227e+02
5.004000000000000000e+03,2.698000000000000114e+02
5.094000000000000000e+03,2.676000000000000227e+02
5.160000000000000000e+03,2.653000000000000114e+02
5.274000000000000000e+03,2.651999999999999886e+02
5.370000000000000000e+03,2.676000000000000227e+02
5.476000000000000000e+03,2.658999999999999773e+02
5.562000000000000000e+03,2.655000000000000000e+02
5.657000000000000000e+03,2.606999999999999886e+02
5.716000000000000000e+03,2.666999999999999886e+02
5.855000000000000000e+03,2.655000000000000000e+02
5.998000000000000000e+03,2.631999999999999886e+02
6.039000000000000000e+03,2.626999999999999886e+02
6.131000000000000000e+03,2.611999999999999886e+02
6.263000000000000000e+03,2.611000000000000227e+02
6.354000000000000000e+03,2.593999999999999773e+02
6.434000000000000000e+03,2.621000000000000227e+02
6.545000000000000000e+03,2.628999999999999773e+02
6.617000000000000000e+03,2.581000000000000227e+02
6.713000000000000000e+03,2.576000000000000227e+02
6.838000000000000000e+03,2.623000000000000114e+02
6.941000000000000000e+03,2.630000000000000000e+02
7.028000000000000000e+03,2.606999999999999886e+02
7.112000000000000000e+03,2.583999999999999773e+02
7.234000000000000000e+03,2.601000000000000227e+02
7.320000000000000000e+03,2.603999999999999773e+02
7.413000000000000000e+03,2.596999999999999886e+02
7.507000000000000000e+03,2.591999999999999886e+02
7.590000000000000000e+03,2.608000000000000114e+02
7.691000000000000000e+03,2.596000000000000227e+02
7.781000000000000000e+03,2.593000000000000114e+02
7.876000000000000000e+03,2.583000000000000114e+02
7.990000000000000000e+03,2.613000000000000114e+02
8.050000000000000000e+03,2.606999999999999886e+02
8.181000000000000000e+03,2.618000000000000114e+02
8.281000000000000000e+03,2.590000000000000000e+02
8.387000000000000000e+03,2.608999999999999773e+02
8.477000000000000000e+03,2.603999999999999773e+02
8.579000000000000000e+03,2.593000000000000114e+02
8.653000000000000000e+03,2.620000000000000000e+02
8.784000000000000000e+03,2.636999999999999886e+02
8.869000000000000000e+03,2.638000000000000114e+02
8.973000000000000000e+03,2.651999999999999886e+02
9.092000000000000000e+03,2.606000000000000227e+02
9.140000000000000000e+03,2.608999999999999773e+02
9.232000000000000000e+03,2.630000000000000000e+02
9.317000000000000000e+03,2.638000000000000114e+02
9.536000000000000000e+03,2.643999999999999773e+02
9.597000000000000000e+03,2.641999999999999886e+02
9.721000000000000000e+03,2.640000000000000000e+02
9.807000000000000000e+03,2.633999999999999773e+02
9.909000000000000000e+03,2.656999999999999886e+02
9.983000000000000000e+03,2.648999999999999773e+02
1.008800000000000000e+04,2.675000000000000000e+02
1.020900000000000000e+04,2.668999999999999773e+02
1.029400000000000000e+04,2.660000000000000000e+02
1.041700000000000000e+04,2.651000000000000227e+02
1.052700000000000000e+04,2.676000000000000227e+02
1.062100000000000000e+04,2.648000000000000114e+02
1.074400000000000000e+04,2.648000000000000114e+02
1.080500000000000000e+04,2.650000000000000000e+02
1.082700000000000000e+04,2.653000000000000114e+02
1.089500000000000000e+04,2.643999999999999773e+02
1.093300000000000000e+04,2.641000000000000227e+02
1.101400000000000000e+04,2.641999999999999886e+02
1.108700000000000000e+04,2.645000000000000000e+02
1.113600000000000000e+04,2.640000000000000000e+02
1.120100000000000000e+04,2.630000000000000000e+02
1.123600000000000000e+04,2.651999999999999886e+02
1.127800000000000000e+04,2.588000000000000114e+02
1.133800000000000000e+04,2.608000000000000114e+02
1.139200000000000000e+04,2.554000000000000057e+02
1.143600000000000000e+04,2.539000000000000057e+02
1.146900000000000000e+04,2.538000000000000114e+02
1.158000000000000000e+04,2.506999999999999886e+02
1.163500000000000000e+04,2.496999999999999886e+02
1.167600000000000000e+04,2.510999999999999943e+02
1.172700000000000000e+04,2.506999999999999886e+02
1.181900000000000000e+04,2.453000000000000114e+02
1.189600000000000000e+04,2.453000000000000114e+02
1.195800000000000000e+04,2.465999999999999943e+02
1.205000000000000000e+04,2.431999999999999886e+02
1.212200000000000000e+04,2.403000000000000114e+02
1.237100000000000000e+04,2.375000000000000000e+02
1.249600000000000000e+04,2.375999999999999943e+02
1.264200000000000000e+04,2.341999999999999886e+02
1.276000000000000000e+04,2.383000000000000114e+02
1.294200000000000000e+04,2.373000000000000114e+02
1.309000000000000000e+04,2.379000000000000057e+02
1.324100000000000000e+04,2.375999999999999943e+02
1.344000000000000000e+04,2.364000000000000057e+02
1.354200000000000000e+04,2.391999999999999886e+02
1.365300000000000000e+04,2.385999999999999943e+02
1.380400000000000000e+04,2.385999999999999943e+02
1.394800000000000000e+04,2.390999999999999943e+02
1.430300000000000000e+04,2.285000000000000000e+02
1.455000000000000000e+04,2.284000000000000057e+02
1.472500000000000000e+04,2.260999999999999943e+02
1.489000000000000000e+04,2.251999999999999886e+02
1.501200000000000000e+04,2.245000000000000000e+02
1.523300000000000000e+04,2.220000000000000000e+02
1.543800000000000000e+04,2.210000000000000000e+02
1.557000000000000000e+04,2.209000000000000057e+02
1.574200000000000000e+04,2.194000000000000057e+02
1.588600000000000000e+04,2.140000000000000000e+02
1.607300000000000000e+04,2.075000000000000000e+02
1.626000000000000000e+04,2.076999999999999886e+02
1.645200000000000000e+04,2.029000000000000057e+02
1.665900000000000000e+04,2.008000000000000114e+02
1.687000000000000000e+04,1.951999999999999886e+02
1.711100000000000000e+04,1.939000000000000057e+02
1.737500000000000000e+04,1.910000000000000000e+02
1.756500000000000000e+04,1.885000000000000000e+02
1.780900000000000000e+04,1.885000000000000000e+02
1.794300000000000000e+04,1.891999999999999886e+02
1.828500000000000000e+04,1.870000000000000000e+02
1.854100000000000000e+04,1.885999999999999943e+02
1.882800000000000000e+04,1.894000000000000057e+02
1.886800000000000000e+04,1.923000000000000114e+02
1.892100000000000000e+04,1.883000000000000114e+02
1.934700000000000000e+04,1.886999999999999886e+02
1.950900000000000000e+04,1.888000000000000114e+02
1.974800000000000000e+04,1.900000000000000000e+02
1.998800000000000000e+04,1.880000000000000000e+02
2.016800000000000000e+04,1.881999999999999886e+02
2.019700000000000000e+04,1.950000000000000000e+02
2.050200000000000000e+04,1.878000000000000114e+02
2.074800000000000000e+04,1.869000000000000057e+02
2.101100000000000000e+04,1.865000000000000000e+02
2.125700000000000000e+04,1.846999999999999886e+02
2.150700000000000000e+04,1.860999999999999943e+02
2.185400000000000000e+04,1.856999999999999886e+02
2.201500000000000000e+04,1.844000000000000057e+02
2.282700000000000000e+04,1.891999999999999886e+02
2.599400000000000000e+04,1.915999999999999943e+02
2.906300000000000000e+04,1.885000000000000000e+02
3.002000000000000000e+04,1.916999999999999886e+02
3.500900000000000000e+04,2.053000000000000114e+02
3.747100000000000000e+04,2.090999999999999943e+02
4.350000000000000000e+04,2.090999999999999943e+02
4.733600000000000000e+04,1.893000000000000114e+02
4.885400000000000000e+04,1.884000000000000057e+02
4.969000000000000000e+04,2.100999999999999943e+02
5.066300000000000000e+04,2.156999999999999886e+02
5.238200000000000000e+04,1.904000000000000057e+02
5.708800000000000000e+04,2.216999999999999886e+02
5.765700000000000000e+04,2.104000000000000057e+02
6.285900000000000000e+04,1.953000000000000114e+02
6.493900000000000000e+04,1.914000000000000057e+02
6.593900000000000000e+04,1.949000000000000057e+02
7.104900000000000000e+04,2.273000000000000114e+02
7.322700000000000000e+04,2.290999999999999943e+02
7.715000000000000000e+04,2.170999999999999943e+02
7.818300000000000000e+04,2.216999999999999886e+02
8.061400000000000000e+04,2.309000000000000057e+02
8.241700000000000000e+04,2.410999999999999943e+02
8.333300000000000000e+04,2.364000000000000057e+02
8.401600000000000000e+04,2.280000000000000000e+02
8.502000000000000000e+04,2.141999999999999886e+02
8.618100000000000000e+04,2.170000000000000000e+02
8.791700000000000000e+04,2.080000000000000000e+02
9.035700000000000000e+04,2.241999999999999886e+02
9.124900000000000000e+04,2.283000000000000114e+02
9.435300000000000000e+04,2.320000000000000000e+02
9.984900000000000000e+04,2.258000000000000114e+02
1.008370000000000000e+05,2.308000000000000114e+02
1.017490000000000000e+05,2.369000000000000057e+02
1.034650000000000000e+05,2.280999999999999943e+02
1.047040000000000000e+05,2.369000000000000057e+02
1.056360000000000000e+05,2.305999999999999943e+02
1.075790000000000000e+05,2.381999999999999886e+02
1.081530000000000000e+05,2.455999999999999943e+02
1.098040000000000000e+05,2.511999999999999886e+02
1.118620000000000000e+05,2.566999999999999886e+02
1.132620000000000000e+05,2.663000000000000114e+02
1.140960000000000000e+05,2.613999999999999773e+02
1.146010000000000000e+05,2.745000000000000000e+02
1.151180000000000000e+05,2.731999999999999886e+02
1.165010000000000000e+05,2.625000000000000000e+02
1.177500000000000000e+05,2.676000000000000227e+02
1.186490000000000000e+05,2.736999999999999886e+02
1.196720000000000000e+05,2.718999999999999773e+02
1.203820000000000000e+05,2.651999999999999886e+02
1.210170000000000000e+05,2.776000000000000227e+02
1.223440000000000000e+05,2.721000000000000227e+02
1.230700000000000000e+05,2.763999999999999773e+02
1.242130000000000000e+05,2.686999999999999886e+02
1.242570000000000000e+05,2.666000000000000227e+02
1.247890000000000000e+05,2.663000000000000114e+02
1.250810000000000000e+05,2.796999999999999886e+02
1.252620000000000000e+05,2.730000000000000000e+02
1.254340000000000000e+05,2.771000000000000227e+02
1.263470000000000000e+05,2.736999999999999886e+02
1.265980000000000000e+05,2.671000000000000227e+02
1.268860000000000000e+05,2.625000000000000000e+02
1.271320000000000000e+05,2.626000000000000227e+02
1.276220000000000000e+05,2.753000000000000114e+02
1.279070000000000000e+05,2.756000000000000227e+02
1.283440000000000000e+05,2.740000000000000000e+02
1.283720000000000000e+05,2.871000000000000227e+02
1.286090000000000000e+05,2.868000000000000114e+02
1.288660000000000000e+05,2.826000000000000227e+02
1.291460000000000000e+05,2.641000000000000227e+02
1.293400000000000000e+05,2.633999999999999773e+02
1.296520000000000000e+05,2.578999999999999773e+02
1.297360000000000000e+05,2.590000000000000000e+02
1.313290000000000000e+05,2.450000000000000000e+02
1.314550000000000000e+05,2.404000000000000057e+02
1.317280000000000000e+05,2.289000000000000057e+02
1.324920000000000000e+05,2.235000000000000000e+02
1.330690000000000000e+05,2.239000000000000057e+02
1.331050000000000000e+05,2.203000000000000114e+02
1.334270000000000000e+05,2.105999999999999943e+02
1.341230000000000000e+05,2.089000000000000057e+02
1.342870000000000000e+05,2.036999999999999886e+02
1.349600000000000000e+05,2.045000000000000000e+02
1.351140000000000000e+05,2.004000000000000057e+02
1.352070000000000000e+05,1.980000000000000000e+02
1.356030000000000000e+05,1.980000000000000000e+02
1.358830000000000000e+05,2.016999999999999886e+02
1.360110000000000000e+05,2.006999999999999886e+02
1.362510000000000000e+05,2.024000000000000057e+02
1.365670000000000000e+05,1.958000000000000114e+02
1.366550000000000000e+05,2.010999999999999943e+02
1.372930000000000000e+05,1.943000000000000114e+02
1.376330000000000000e+05,1.934000000000000057e+02
1.379820000000000000e+05,1.941999999999999886e+02
1.381850000000000000e+05,1.901999999999999886e+02
1.392750000000000000e+05,1.923000000000000114e+02
1.396170000000000000e+05,1.965000000000000000e+02
1.408990000000000000e+05,1.955999999999999943e+02
1.409600000000000000e+05,1.964000000000000057e+02
1.420580000000000000e+05,1.904000000000000057e+02
1.453630000000000000e+05,1.969000000000000057e+02
1.488310000000000000e+05,2.030000000000000000e+02
1.498030000000000000e+05,1.919000000000000057e+02
1.499210000000000000e+05,1.889000000000000057e+02
1.514230000000000000e+05,2.005999999999999943e+02
1.544800000000000000e+05,1.890000000000000000e+02
1.553950000000000000e+05,1.855000000000000000e+02
1.558130000000000000e+05,1.875000000000000000e+02
1.595620000000000000e+05,2.043000000000000114e+02
1.599430000000000000e+05,1.965000000000000000e+02
1.616790000000000000e+05,1.915999999999999943e+02
1.622280000000000000e+05,1.900999999999999943e+02
1.630240000000000000e+05,1.866999999999999886e+02
1.636980000000000000e+05,1.838000000000000114e+02
1.644390000000000000e+05,1.965999999999999943e+02
1.671830000000000000e+05,1.978000000000000114e+02
1.694920000000000000e+05,1.976999999999999886e+02
1.713510000000000000e+05,1.960000000000000000e+02
1.724340000000000000e+05,1.903000000000000114e+02
1.731350000000000000e+05,1.894000000000000057e+02
1.733940000000000000e+05,1.900999999999999943e+02
1.753060000000000000e+05,2.076999999999999886e+02
1.771390000000000000e+05,2.131999999999999886e+02
1.781790000000000000e+05,2.176999999999999886e+02
1.791170000000000000e+05,1.980999999999999943e+02
1.800680000000000000e+05,1.996999999999999886e+02
1.820460000000000000e+05,2.034000000000000057e+02
1.846850000000000000e+05,2.106999999999999886e+02
1.866970000000000000e+05,2.313000000000000114e+02
1.884360000000000000e+05,2.314000000000000057e+02
1.890760000000000000e+05,2.203000000000000114e+02
1.903520000000000000e+05,2.180000000000000000e+02
1.929100000000000000e+05,2.265000000000000000e+02
1.934810000000000000e+05,2.200000000000000000e+02
1.950170000000000000e+05,2.264000000000000057e+02
1.956730000000000000e+05,2.411999999999999886e+02
1.961790000000000000e+05,2.425999999999999943e+02
1.989720000000000000e+05,2.509000000000000057e+02
1.999180000000000000e+05,2.390999999999999943e+02
2.011630000000000000e+05,2.475999999999999943e+02
2.024130000000000000e+05,2.444000000000000057e+02
2.028740000000000000e+05,2.319000000000000057e+02
2.033170000000000000e+05,2.321999999999999886e+02
2.038370000000000000e+05,2.285999999999999943e+02
2.044800000000000000e+05,2.263000000000000114e+02
2.049080000000000000e+05,2.294000000000000057e+02
2.053620000000000000e+05,2.314000000000000057e+02
2.059520000000000000e+05,2.380999999999999943e+02
2.061440000000000000e+05,2.371999999999999886e+02
2.068100000000000000e+05,2.300000000000000000e+02
2.071200000000000000e+05,2.405000000000000000e+02
2.075440000000000000e+05,2.421999999999999886e+02
2.080640000000000000e+05,2.445999999999999943e+02
2.082540000000000000e+05,2.439000000000000057e+02
2.088030000000000000e+05,2.471999999999999886e+02
2.089950000000000000e+05,2.520000000000000000e+02
2.094320000000000000e+05,2.469000000000000057e+02
2.098170000000000000e+05,2.395000000000000000e+02
2.101540000000000000e+05,2.573999999999999773e+02
2.108130000000000000e+05,2.434000000000000057e+02
2.118580000000000000e+05,2.511999999999999886e+02
2.127160000000000000e+05,2.414000000000000057e+02
2.132700000000000000e+05,2.403000000000000114e+02
2.135360000000000000e+05,2.425999999999999943e+02
2.139840000000000000e+05,2.475000000000000000e+02
2.144590000000000000e+05,2.516999999999999886e+02
2.147940000000000000e+05,2.510999999999999943e+02
2.153820000000000000e+05,2.453000000000000114e+02
2.163520000000000000e+05,2.405000000000000000e+02
2.183610000000000000e+05,2.140999999999999943e+02
2.191160000000000000e+05,2.160999999999999943e+02
2.200580000000000000e+05,2.070999999999999943e+02
2.207390000000000000e+05,2.088000000000000114e+02
2.220300000000000000e+05,2.055999999999999943e+02
2.242690000000000000e+05,2.033000000000000114e+02
2.249230000000000000e+05,2.156999999999999886e+02
2.259090000000000000e+05,2.355000000000000000e+02
2.267110000000000000e+05,2.345000000000000000e+02
2.270270000000000000e+05,2.330999999999999943e+02
2.277760000000000000e+05,2.245000000000000000e+02
2.294230000000000000e+05,2.324000000000000057e+02
2.304220000000000000e+05,2.339000000000000057e+02
2.310660000000000000e+05,2.415999999999999943e+02
2.348170000000000000e+05,2.451999999999999886e+02
2.354800000000000000e+05,2.520999999999999943e+02
2.361140000000000000e+05,2.414000000000000057e+02
2.367340000000000000e+05,2.474000000000000057e+02
2.372940000000000000e+05,2.430999999999999943e+02
2.378680000000000000e+05,2.390999999999999943e+02
2.385580000000000000e+05,2.455999999999999943e+02
2.390130000000000000e+05,2.458000000000000114e+02
2.394770000000000000e+05,2.474000000000000057e+02
2.399730000000000000e+05,2.528000000000000114e+02
2.409450000000000000e+05,2.596999999999999886e+02
2.413660000000000000e+05,2.631999999999999886e+02
2.420070000000000000e+05,2.790000000000000000e+02
2.423460000000000000e+05,2.801999999999999886e+02
2.430710000000000000e+05,2.636999999999999886e+02
2.434290000000000000e+05,2.523000000000000114e+02
2.438560000000000000e+05,2.499000000000000057e+02
2.443470000000000000e+05,2.366999999999999886e+02
2.448640000000000000e+05,2.304000000000000057e+02
2.454410000000000000e+05,2.194000000000000057e+02
2.476810000000000000e+05,2.146999999999999886e+02
2.501330000000000000e+05,2.001999999999999886e+02
2.510050000000000000e+05,2.139000000000000057e+02
2.518640000000000000e+05,1.954000000000000057e+02
2.527390000000000000e+05,1.966999999999999886e+02
2.536360000000000000e+05,1.954000000000000057e+02
2.554980000000000000e+05,1.990000000000000000e+02
2.563090000000000000e+05,2.019000000000000057e+02
2.571000000000000000e+05,2.040000000000000000e+02
2.586610000000000000e+05,2.039000000000000057e+02
2.603530000000000000e+05,2.095999999999999943e+02
2.609160000000000000e+05,2.056999999999999886e+02
2.620920000000000000e+05,2.089000000000000057e+02
2.629300000000000000e+05,2.145999999999999943e+02
2.645090000000000000e+05,2.280999999999999943e+02
2.656530000000000000e+05,1.999000000000000057e+02
2.663260000000000000e+05,2.116999999999999886e+02
2.674420000000000000e+05,1.886999999999999886e+02
2.681810000000000000e+05,1.871999999999999886e+02
2.691540000000000000e+05,1.941999999999999886e+02
2.702220000000000000e+05,1.988000000000000114e+02
2.712560000000000000e+05,1.846999999999999886e+02
2.723110000000000000e+05,1.904000000000000057e+02
2.733100000000000000e+05,1.939000000000000057e+02
2.743210000000000000e+05,1.940999999999999943e+02
2.753500000000000000e+05,1.984000000000000057e+02
2.763260000000000000e+05,1.931999999999999886e+02
2.773610000000000000e+05,2.021999999999999886e+02
2.783500000000000000e+05,2.045000000000000000e+02
2.793200000000000000e+05,2.110000000000000000e+02
2.802690000000000000e+05,2.153000000000000114e+02
2.817580000000000000e+05,2.236999999999999886e+02
2.837850000000000000e+05,2.313000000000000114e+02
2.853800000000000000e+05,2.280000000000000000e+02
2.861280000000000000e+05,2.264000000000000057e+02
2.870360000000000000e+05,2.314000000000000057e+02
2.875380000000000000e+05,2.304000000000000057e+02
2.882330000000000000e+05,2.310000000000000000e+02
2.901530000000000000e+05,2.349000000000000057e+02
2.907300000000000000e+05,2.204000000000000057e+02
2.913670000000000000e+05,2.170999999999999943e+02
2.924050000000000000e+05,2.075999999999999943e+02
2.930570000000000000e+05,2.060000000000000000e+02
2.937790000000000000e+05,2.066999999999999886e+02
2.945680000000000000e+05,2.126999999999999886e+02
2.959300000000000000e+05,2.130999999999999943e+02
2.979210000000000000e+05,2.170999999999999943e+02
2.987410000000000000e+05,2.244000000000000057e+02
2.996210000000000000e+05,2.310000000000000000e+02
3.004720000000000000e+05,2.360999999999999943e+02
3.014020000000000000e+05,2.390000000000000000e+02
3.022800000000000000e+05,2.360000000000000000e+02
3.032260000000000000e+05,2.401999999999999886e+02
3.042320000000000000e+05,2.406999999999999886e+02
3.049010000000000000e+05,2.501999999999999886e+02
3.056550000000000000e+05,2.485999999999999943e+02
3.065470000000000000e+05,2.448000000000000114e+02
3.074950000000000000e+05,2.258000000000000114e+02
3.087440000000000000e+05,2.278000000000000114e+02
3.093890000000000000e+05,2.261999999999999886e+02
3.101680000000000000e+05,2.331999999999999886e+02
3.110130000000000000e+05,2.378000000000000114e+02
3.118680000000000000e+05,2.390000000000000000e+02
3.126760000000000000e+05,2.419000000000000057e+02
3.134140000000000000e+05,2.515999999999999943e+02
3.141440000000000000e+05,2.566999999999999886e+02
3.148670000000000000e+05,2.571000000000000227e+02
3.155720000000000000e+05,2.468000000000000114e+02
3.162000000000000000e+05,2.726000000000000227e+02
3.168970000000000000e+05,2.515999999999999943e+02
3.177340000000000000e+05,2.451999999999999886e+02
3.185590000000000000e+05,2.334000000000000057e+02
3.194800000000000000e+05,2.558000000000000114e+02
3.203580000000000000e+05,2.491999999999999886e+02
3.220150000000000000e+05,2.571999999999999886e+02
3.227670000000000000e+05,2.603999999999999773e+02
3.235260000000000000e+05,2.603000000000000114e+02
3.242800000000000000e+05,2.605000000000000000e+02
3.249710000000000000e+05,2.661999999999999886e+02
3.257200000000000000e+05,2.640000000000000000e+02
3.263210000000000000e+05,2.661000000000000227e+02
3.269720000000000000e+05,2.701000000000000227e+02
3.275900000000000000e+05,2.718999999999999773e+02
3.282210000000000000e+05,2.751000000000000227e+02
3.294750000000000000e+05,2.650000000000000000e+02
3.302080000000000000e+05,2.716999999999999886e+02
3.307400000000000000e+05,2.726000000000000227e+02
3.314380000000000000e+05,2.731000000000000227e+02
3.319440000000000000e+05,2.823999999999999773e+02
3.322850000000000000e+05,2.891000000000000227e+02
3.324620000000000000e+05,2.883999999999999773e+02
3.329190000000000000e+05,2.986000000000000227e+02
3.333800000000000000e+05,2.781000000000000227e+02
3.338900000000000000e+05,2.858000000000000114e+02
3.342610000000000000e+05,2.786000000000000227e+02
3.347480000000000000e+05,2.705000000000000000e+02
3.352870000000000000e+05,2.556999999999999886e+02
3.359180000000000000e+05,2.419000000000000057e+02
3.367250000000000000e+05,2.395999999999999943e+02
3.373910000000000000e+05,2.341999999999999886e+02
3.392980000000000000e+05,2.500999999999999943e+02
3.404560000000000000e+05,2.006999999999999886e+02
3.418020000000000000e+05,2.051999999999999886e+02
3.432820000000000000e+05,2.048000000000000114e+02
3.444460000000000000e+05,2.119000000000000057e+02
3.459800000000000000e+05,2.203000000000000114e+02
3.482980000000000000e+05,2.210999999999999943e+02
3.496880000000000000e+05,2.161999999999999886e+02
3.509250000000000000e+05,2.094000000000000057e+02
3.522750000000000000e+05,2.091999999999999886e+02
3.553020000000000000e+05,1.930000000000000000e+02
3.568980000000000000e+05,1.860999999999999943e+02
3.587120000000000000e+05,1.858000000000000114e+02
3.609570000000000000e+05,2.011999999999999886e+02
3.633850000000000000e+05,2.063000000000000114e+02
3.662350000000000000e+05,2.019000000000000057e+02
3.678560000000000000e+05,1.999000000000000057e+02
3.694460000000000000e+05,2.146999999999999886e+02
3.710900000000000000e+05,2.245999999999999943e+02
3.726460000000000000e+05,2.295999999999999943e+02
3.765680000000000000e+05,2.270000000000000000e+02
3.780960000000000000e+05,2.400000000000000000e+02
3.796960000000000000e+05,2.390999999999999943e+02
3.811320000000000000e+05,2.468000000000000114e+02
3.826700000000000000e+05,2.458000000000000114e+02
3.845340000000000000e+05,2.581000000000000227e+02
3.853980000000000000e+05,2.646000000000000227e+02
3.861440000000000000e+05,2.591999999999999886e+02
3.880620000000000000e+05,2.551999999999999886e+02
3.899460000000000000e+05,2.500999999999999943e+02
3.918960000000000000e+05,2.663000000000000114e+02
3.925440000000000000e+05,2.595000000000000000e+02
3.935790000000000000e+05,2.736000000000000227e+02
3.945600000000000000e+05,2.606999999999999886e+02
3.980860000000000000e+05,2.763000000000000114e+02
3.997220000000000000e+05,2.771000000000000227e+02
4.005040000000000000e+05,2.831999999999999886e+02
4.020000000000000000e+05,2.831000000000000227e+02
4.027310000000000000e+05,2.756999999999999886e+02
4.041810000000000000e+05,2.765000000000000000e+02
4.049270000000000000e+05,2.805000000000000000e+02
4.063680000000000000e+05,2.796000000000000227e+02
4.070930000000000000e+05,2.856000000000000227e+02
4.086000000000000000e+05,2.845000000000000000e+02
4.093830000000000000e+05,2.751999999999999886e+02
4.093830000000000000e+05,2.741999999999999886e+02
4.102060000000000000e+05,2.826000000000000227e+02
4.110710000000000000e+05,2.835000000000000000e+02
4.129620000000000000e+05,2.748999999999999773e+02
4.139480000000000000e+05,2.648999999999999773e+02
4.149630000000000000e+05,2.716000000000000227e+02
4.157170000000000000e+05,2.763999999999999773e+02
4.161930000000000000e+05,2.716999999999999886e+02
4.171910000000000000e+05,2.733999999999999773e+02
4.176980000000000000e+05,2.718000000000000114e+02
4.182450000000000000e+05,2.746000000000000227e+02
4.192600000000000000e+05,2.736999999999999886e+02
4.198080000000000000e+05,2.711999999999999886e+02
4.203500000000000000e+05,2.738000000000000114e+02
4.214840000000000000e+05,2.686000000000000227e+02
4.220740000000000000e+05,2.663999999999999773e+02
4.226490000000000000e+05,2.706000000000000227e+02
4.237640000000000000e+05,2.676999999999999886e+02
4.243320000000000000e+05,2.683000000000000114e+02
4.248400000000000000e+05,2.708000000000000114e+02
4.252420000000000000e+05,2.700000000000000000e+02
4.255690000000000000e+05,2.653999999999999773e+02
4.259750000000000000e+05,2.553000000000000114e+02
4.265980000000000000e+05,2.520999999999999943e+02
4.272850000000000000e+05,2.481999999999999886e+02
4.275660000000000000e+05,2.425000000000000000e+02
4.290060000000000000e+05,2.196999999999999886e+02
4.298760000000000000e+05,2.271999999999999886e+02
4.310630000000000000e+05,2.115000000000000000e+02
4.314450000000000000e+05,2.075999999999999943e+02
4.325990000000000000e+05,2.098000000000000114e+02
4.336740000000000000e+05,2.075000000000000000e+02
4.348040000000000000e+05,2.003000000000000114e+02
4.359890000000000000e+05,2.016999999999999886e+02
4.371520000000000000e+05,2.013000000000000114e+02
4.383560000000000000e+05,2.020000000000000000e+02
4.395650000000000000e+05,1.990999999999999943e+02
4.412200000000000000e+05,2.010999999999999943e+02
4.424110000000000000e+05,2.035000000000000000e+02
4.435620000000000000e+05,2.080999999999999943e+02
4.446500000000000000e+05,2.016999999999999886e+02
4.458290000000000000e+05,2.011999999999999886e+02
4.469840000000000000e+05,2.049000000000000057e+02
4.481030000000000000e+05,2.019000000000000057e+02
4.492440000000000000e+05,1.984000000000000057e+02
4.504550000000000000e+05,1.933000000000000114e+02
4.515930000000000000e+05,1.925000000000000000e+02
4.522830000000000000e+05,1.990999999999999943e+02
4.527950000000000000e+05,2.043000000000000114e+02
4.535140000000000000e+05,2.033000000000000114e+02
4.540230000000000000e+05,2.083000000000000114e+02
4.552790000000000000e+05,2.024000000000000057e+02
