2022-01-06 13:44:45,1005,15.45,36.56,403
2022-01-06 13:44:49,1005,15.68,36.62,408
2022-01-06 13:44:53,1005,15.87,36.68,403
2022-01-06 13:44:57,1005,16.14,36.71,408
2022-01-06 13:45:01,1005,16.24,36.68,403
2022-01-06 13:45:05,1004,16.37,36.62,403
2022-01-06 13:45:09,1004,16.49,36.55,403
2022-01-06 13:45:13,1004,16.62,36.45,408
2022-01-06 13:45:17,1005,16.71,36.33,403
2022-01-06 13:45:22,992,16.69,36.19,408
2022-01-06 13:45:26,995,16.46,36.02,408
2022-01-06 13:45:30,996,16.34,35.90,408
2022-01-06 13:45:34,997,16.26,35.84,403
2022-01-06 13:45:38,997,16.22,35.81,408
2022-01-06 13:45:42,998,16.25,35.78,408
2022-01-06 13:45:46,998,16.17,35.76,408
2022-01-06 13:45:50,999,16.07,35.74,408
2022-01-06 13:45:54,999,16.00,35.74,408
2022-01-06 13:45:58,999,16.04,35.74,408
2022-01-06 13:46:02,999,16.06,35.77,403
2022-01-06 13:46:06,999,16.11,35.78,403
2022-01-06 13:46:10,999,16.14,35.78,408
2022-01-06 13:46:14,999,16.20,35.76,408
2022-01-06 13:46:18,1000,16.26,35.77,408
2022-01-06 13:46:22,999,16.31,35.75,403
2022-01-06 13:46:26,999,16.39,35.76,403
2022-01-06 13:46:30,998,16.42,35.73,408
2022-01-06 13:46:34,995,16.43,35.71,403
2022-01-06 13:46:38,993,16.22,35.68,408
2022-01-06 13:46:42,994,16.08,35.64,408
2022-01-06 13:46:46,995,15.93,35.65,408
2022-01-06 13:46:50,996,15.77,35.69,408
2022-01-06 13:46:54,996,15.65,35.75,408
2022-01-06 13:46:58,996,15.59,35.81,408
2022-01-06 13:47:02,1001,15.54,35.91,408
2022-01-06 13:47:06,999,15.46,35.99,408
2022-01-06 13:47:10,999,15.43,36.09,408
2022-01-06 13:47:14,998,15.26,36.19,408
2022-01-06 13:47:18,999,15.08,36.27,403
2022-01-06 13:47:22,1001,14.96,36.39,408
2022-01-06 13:47:26,1001,14.99,36.55,408
2022-01-06 13:47:30,999,14.91,36.68,403
2022-01-06 13:47:34,998,14.75,36.79,408
2022-01-06 13:47:38,997,14.55,36.87,408
2022-01-06 13:47:42,997,14.37,36.97,403
2022-01-06 13:47:46,997,14.04,37.08,408
2022-01-06 13:47:50,997,13.78,37.23,403
2022-01-06 13:47:54,997,13.58,37.42,403
2022-01-06 13:47:58,997,13.41,37.66,403
2022-01-06 13:48:03,997,13.27,37.90,408
2022-01-06 13:48:07,997,13.23,38.18,408
2022-01-06 13:48:11,997,13.16,38.44,408
2022-01-06 13:48:15,997,13.06,38.69,408
2022-01-06 13:48:19,997,13.02,38.99,408
2022-01-06 13:48:23,996,12.88,39.25,408
2022-01-06 13:48:27,996,12.73,39.51,408
2022-01-06 13:48:31,996,12.60,39.74,408
2022-01-06 13:48:35,996,12.40,39.99,408
2022-01-06 13:48:39,996,12.27,40.23,403
2022-01-06 13:48:43,996,12.06,40.47,403
2022-01-06 13:48:47,996,11.97,40.73,408
2022-01-06 13:48:51,996,11.88,41.02,408
2022-01-06 13:48:55,996,11.85,41.30,408
2022-01-06 13:48:59,996,11.83,41.58,408
2022-01-06 13:49:03,996,11.79,41.85,403
2022-01-06 13:49:07,996,11.84,42.10,408
2022-01-06 13:49:11,996,11.85,42.33,403
2022-01-06 13:49:15,996,11.85,42.53,408
2022-01-06 13:49:19,996,11.84,42.72,408
2022-01-06 13:49:23,997,11.76,42.88,408
2022-01-06 13:49:27,997,11.60,42.99,408
2022-01-06 13:49:31,997,11.46,43.13,403
2022-01-06 13:49:35,997,11.36,43.30,403
2022-01-06 13:49:39,997,11.32,43.48,403
2022-01-06 13:49:43,997,11.33,43.67,408
2022-01-06 13:49:47,997,11.29,43.85,408
2022-01-06 13:49:51,997,11.27,44.01,408
2022-01-06 13:49:55,997,11.22,44.19,403
2022-01-06 13:49:59,997,11.24,44.37,403
2022-01-06 13:50:03,998,11.24,44.52,408
2022-01-06 13:50:07,999,11.25,44.67,408
2022-01-06 13:50:11,999,11.16,44.79,408
2022-01-06 13:50:15,999,11.23,44.90,408
2022-01-06 13:50:19,999,11.24,45.04,408
2022-01-06 13:50:23,998,11.14,45.11,403
2022-01-06 13:50:27,999,11.03,45.15,403
2022-01-06 13:50:31,998,10.92,45.24,408
2022-01-06 13:50:35,998,10.84,45.32,408
2022-01-06 13:50:39,998,10.62,45.38,403
2022-01-06 13:50:44,998,10.46,45.46,408
2022-01-06 13:50:48,998,10.45,45.62,408
2022-01-06 13:50:52,999,10.41,45.75,408
2022-01-06 13:50:56,999,10.43,45.93,403
2022-01-06 13:51:00,1001,10.42,46.06,403
2022-01-06 13:51:04,1002,10.46,46.22,403
2022-01-06 13:51:08,1002,10.50,46.36,403
2022-01-06 13:51:12,1002,10.60,46.49,403
2022-01-06 13:51:16,1003,10.73,46.60,408
2022-01-06 13:51:20,1003,10.86,46.68,403
2022-01-06 13:51:24,1002,10.96,46.74,408
2022-01-06 13:51:28,1002,10.95,46.70,408
2022-01-06 13:51:32,1002,10.92,46.68,408
2022-01-06 13:51:36,1003,10.97,46.65,403
2022-01-06 13:51:40,1004,11.09,46.65,408
2022-01-06 13:51:44,1004,11.15,46.59,408
2022-01-06 13:51:48,1005,11.23,46.54,408
2022-01-06 13:51:52,1005,11.30,46.46,408
2022-01-06 13:51:56,1005,11.53,46.43,408
2022-01-06 13:52:00,1005,11.68,46.32,408
2022-01-06 13:52:04,1005,11.84,46.20,408
2022-01-06 13:52:08,1005,11.88,46.02,408
2022-01-06 13:52:12,1005,11.97,45.87,408
2022-01-06 13:52:16,1005,12.14,45.69,408
2022-01-06 13:52:20,1005,12.34,45.56,408
2022-01-06 13:52:24,1005,12.49,45.40,408
2022-01-06 13:52:28,1005,12.73,45.20,408
2022-01-06 13:52:32,1005,12.90,44.97,408
2022-01-06 13:52:36,1005,12.93,44.72,408
2022-01-06 13:52:40,1005,13.16,44.47,408
2022-01-06 13:52:44,1005,13.31,44.21,408
2022-01-06 13:52:48,1005,13.45,43.96,408
2022-01-06 13:52:52,1005,13.51,43.69,408
2022-01-06 13:52:56,1004,13.64,43.44,408
2022-01-06 13:53:00,1005,13.81,43.21,408
2022-01-06 13:53:04,1004,13.98,43.01,408
2022-01-06 13:53:08,1004,14.15,42.79,408
2022-01-06 13:53:12,1004,14.27,42.56,408
2022-01-06 13:53:16,1004,14.44,42.32,408
2022-01-06 13:53:21,1005,14.62,42.05,408
2022-01-06 13:53:25,1004,14.69,41.78,408
2022-01-06 13:53:29,1004,14.79,41.50,408
2022-01-06 13:53:33,1004,14.93,41.25,408
2022-01-06 13:53:37,1005,14.98,40.96,408
2022-01-06 13:53:41,1004,15.01,40.71,408
2022-01-06 13:53:45,993,15.03,40.47,408
2022-01-06 13:53:49,994,15.09,40.24,408
2022-01-06 13:53:53,996,15.13,40.05,408
2022-01-06 13:53:57,997,15.23,39.85,408
2022-01-06 13:54:01,998,15.31,39.67,408
2022-01-06 13:54:05,998,15.39,39.52,408
2022-01-06 13:54:09,996,15.31,39.33,408
2022-01-06 13:54:13,994,15.21,39.17,408
2022-01-06 13:54:17,993,15.01,39.02,408
2022-01-06 13:54:21,992,14.78,38.88,408
2022-01-06 13:54:25,993,14.54,38.80,408
2022-01-06 13:54:29,992,14.36,38.73,408
2022-01-06 13:54:33,992,14.20,38.74,408
2022-01-06 13:54:37,992,14.03,38.77,408
2022-01-06 13:54:41,992,13.90,38.83,408
2022-01-06 13:54:45,992,13.82,38.93,408
2022-01-06 13:54:49,992,13.66,39.06,408
2022-01-06 13:54:53,992,13.55,39.18,408
2022-01-06 13:54:57,992,13.47,39.32,408
2022-01-06 13:55:01,992,13.38,39.48,408
2022-01-06 13:55:05,996,13.33,39.65,408
2022-01-06 13:55:09,998,13.34,39.81,408
2022-01-06 13:55:13,999,13.41,39.96,408
2022-01-06 13:55:17,999,13.45,40.12,408
2022-01-06 13:55:21,999,13.49,40.24,408
2022-01-06 13:55:25,1005,13.45,40.30,408
2022-01-06 13:55:29,1005,13.37,40.37,408
2022-01-06 13:55:33,1005,13.39,40.41,408
2022-01-06 13:55:37,1005,13.45,40.45,408
2022-01-06 13:55:41,1005,13.52,40.53,408
2022-01-06 13:55:45,1005,13.62,40.59,408
2022-01-06 13:55:49,1005,13.76,40.63,408
2022-01-06 13:55:53,1005,13.79,40.64,408
2022-01-06 13:55:57,1005,13.78,40.60,408
2022-01-06 13:56:02,1005,13.65,40.52,408
2022-01-06 13:56:06,1005,13.58,40.45,408
2022-01-06 13:56:10,1005,13.58,40.40,403
2022-01-06 13:56:14,1005,13.66,40.38,408
2022-01-06 13:56:18,1005,13.78,40.39,408
2022-01-06 13:56:22,1005,13.94,40.40,408
2022-01-06 13:56:26,1004,14.01,40.37,408
2022-01-06 13:56:30,1004,13.96,40.32,408
2022-01-06 13:56:34,1003,13.98,40.26,408
2022-01-06 13:56:38,1004,13.98,40.19,403
2022-01-06 13:56:42,1005,14.03,40.14,408
2022-01-06 13:56:46,1005,14.19,40.09,403
2022-01-06 13:56:50,1005,14.21,40.01,408
2022-01-06 13:56:54,1004,14.34,39.95,408
2022-01-06 13:56:58,1001,14.38,39.88,408
2022-01-06 13:57:02,1001,14.36,39.79,408
2022-01-06 13:57:06,1002,14.35,39.73,408
2022-01-06 13:57:10,1000,14.32,39.68,408
2022-01-06 13:57:14,998,14.19,39.64,408
2022-01-06 13:57:18,998,14.07,39.61,408
2022-01-06 13:57:22,998,13.91,39.61,408
2022-01-06 13:57:26,998,13.70,39.60,408
2022-01-06 13:57:30,997,13.32,39.56,408
2022-01-06 13:57:34,997,13.08,39.60,408
2022-01-06 13:57:38,997,12.95,39.71,408
2022-01-06 13:57:42,997,12.73,39.86,408
2022-01-06 13:57:46,997,12.66,40.03,408
2022-01-06 13:57:50,997,12.42,40.21,408
2022-01-06 13:57:54,997,12.30,40.41,408
2022-01-06 13:57:58,997,12.22,40.62,408
2022-01-06 13:58:02,997,12.15,40.84,408
2022-01-06 13:58:06,997,12.16,41.06,408
2022-01-06 13:58:10,997,12.12,41.28,408
2022-01-06 13:58:14,997,12.03,41.47,408
2022-01-06 13:58:18,997,12.00,41.67,408
2022-01-06 13:58:22,997,11.92,41.87,408
2022-01-06 13:58:26,997,11.70,42.02,403
2022-01-06 13:58:30,998,11.60,42.19,408
2022-01-06 13:58:34,998,11.47,42.38,408
2022-01-06 13:58:38,998,11.33,42.56,403
2022-01-06 13:58:43,998,11.37,42.81,403
2022-01-06 13:58:47,1001,11.37,43.03,408
2022-01-06 13:58:51,1002,11.34,43.27,408
2022-01-06 13:58:55,1003,11.42,43.46,403
2022-01-06 13:58:59,1004,11.58,43.65,403
2022-01-06 13:59:03,1005,11.87,43.85,403
2022-01-06 13:59:07,1003,12.10,43.96,408
2022-01-06 13:59:11,1002,12.13,44.01,408
2022-01-06 13:59:15,1002,12.08,43.99,408
2022-01-06 13:59:19,1002,12.06,43.99,408
2022-01-06 13:59:23,1002,11.97,43.96,403
2022-01-06 13:59:27,1004,12.01,43.94,408
2022-01-06 13:59:31,1005,12.16,43.98,403
2022-01-06 13:59:35,1004,12.40,44.00,408
2022-01-06 13:59:39,1004,12.53,43.98,408
2022-01-06 13:59:43,1000,12.52,43.88,408
2022-01-06 13:59:47,999,12.38,43.77,408
2022-01-06 13:59:51,999,12.30,43.67,408
2022-01-06 13:59:55,998,12.20,43.59,408
2022-01-06 13:59:59,998,12.12,43.54,408
2022-01-06 14:00:03,999,12.05,43.52,408
2022-01-06 14:00:07,1002,12.02,43.53,408
2022-01-06 14:00:11,1003,12.07,43.56,408
2022-01-06 14:00:15,1003,12.20,43.61,408
2022-01-06 14:00:19,1003,12.30,43.67,408
2022-01-06 14:00:23,1003,12.30,43.66,408
2022-01-06 14:00:27,1003,12.35,43.67,408
2022-01-06 14:00:31,1003,12.41,43.65,408
2022-01-06 14:00:35,1004,12.41,43.64,408
2022-01-06 14:00:39,1004,12.50,43.62,408
2022-01-06 14:00:43,1005,12.65,43.59,408
2022-01-06 14:00:47,1005,12.78,43.55,408
2022-01-06 14:00:51,1005,12.94,43.53,408
2022-01-06 14:00:55,1005,13.10,43.48,408
2022-01-06 14:00:59,1005,13.23,43.40,408
2022-01-06 14:01:03,1005,13.43,43.30,408
2022-01-06 14:01:07,1005,13.59,43.18,408
2022-01-06 14:01:11,1004,13.75,43.05,408
2022-01-06 14:01:15,1004,13.88,42.92,408
2022-01-06 14:01:20,1004,13.94,42.75,408
2022-01-06 14:01:24,1004,13.89,42.53,408
2022-01-06 14:01:28,1003,13.92,42.34,408
2022-01-06 14:01:32,1003,13.90,42.15,408
2022-01-06 14:01:36,1002,13.94,42.03,408
2022-01-06 14:01:40,1001,13.92,41.89,408
2022-01-06 14:01:44,1002,13.81,41.72,408
2022-01-06 14:01:48,1003,13.76,41.62,408
2022-01-06 14:01:52,1004,13.75,41.52,408
2022-01-06 14:01:56,1004,13.78,41.46,408
2022-01-06 14:02:00,1003,13.83,41.41,408
2022-01-06 14:02:04,1003,13.85,41.34,408
2022-01-06 14:02:08,992,13.91,41.31,408
2022-01-06 14:02:12,992,13.91,41.25,408
2022-01-06 14:02:16,994,13.85,41.18,408
2022-01-06 14:02:20,996,13.91,41.14,408
2022-01-06 14:02:24,996,14.01,41.13,408
2022-01-06 14:02:28,995,13.98,41.06,408
2022-01-06 14:02:32,994,13.96,41.02,408
2022-01-06 14:02:36,994,13.94,40.98,408
2022-01-06 14:02:40,994,13.79,40.91,408
2022-01-06 14:02:44,993,13.63,40.87,408
2022-01-06 14:02:48,991,13.51,40.86,408
2022-01-06 14:02:52,992,13.35,40.86,408
2022-01-06 14:02:56,994,13.25,40.91,408
2022-01-06 14:03:00,995,13.09,40.96,408
2022-01-06 14:03:04,993,12.94,41.02,408
2022-01-06 14:03:08,992,12.71,41.10,408
2022-01-06 14:03:12,992,12.52,41.22,408
2022-01-06 14:03:16,992,12.37,41.35,408
2022-01-06 14:03:20,993,12.20,41.48,408
2022-01-06 14:03:24,993,12.00,41.63,408
2022-01-06 14:03:28,993,11.88,41.83,403
2022-01-06 14:03:32,993,11.82,42.05,408
2022-01-06 14:03:36,993,11.72,42.23,408
2022-01-06 14:03:40,993,11.63,42.44,408
2022-01-06 14:03:44,993,11.56,42.63,403
2022-01-06 14:03:48,998,11.49,42.83,408
2022-01-06 14:03:52,998,11.43,43.02,408
2022-01-06 14:03:56,998,11.41,43.22,408
2022-01-06 14:04:01,1000,11.39,43.43,408
2022-01-06 14:04:05,1003,11.42,43.62,408
2022-01-06 14:04:09,1004,11.49,43.81,403
2022-01-06 14:04:13,1005,11.68,44.01,408
2022-01-06 14:04:17,1005,11.87,44.17,408
2022-01-06 14:04:21,1005,12.05,44.29,408
2022-01-06 14:04:25,1005,12.18,44.33,408
2022-01-06 14:04:29,1005,12.20,44.33,408
2022-01-06 14:04:33,1005,12.20,44.30,408
2022-01-06 14:04:37,1005,12.31,44.27,408
2022-01-06 14:04:41,1005,12.41,44.25,408
2022-01-06 14:04:45,1005,12.42,44.17,408
2022-01-06 14:04:49,1005,12.49,44.08,408
2022-01-06 14:04:53,1005,12.58,44.04,408
2022-01-06 14:04:57,1005,12.66,43.95,408
2022-01-06 14:05:01,1005,12.62,43.82,408
2022-01-06 14:05:05,1005,12.52,43.71,403
2022-01-06 14:05:09,1005,12.49,43.63,403
2022-01-06 14:05:13,1005,12.41,43.55,408
2022-01-06 14:05:17,1005,12.44,43.53,403
2022-01-06 14:05:21,1005,12.52,43.50,408
2022-01-06 14:05:25,1005,12.55,43.46,403
2022-01-06 14:05:29,1005,12.61,43.43,408
2022-01-06 14:05:33,1005,12.65,43.41,408
2022-01-06 14:05:37,1005,12.70,43.38,403
2022-01-06 14:05:41,1005,12.78,43.34,403
2022-01-06 14:05:45,1004,12.86,43.31,403
2022-01-06 14:05:49,1004,12.93,43.25,408
2022-01-06 14:05:53,1004,13.00,43.17,403
2022-01-06 14:05:57,1004,13.09,43.14,408
2022-01-06 14:06:01,1004,13.27,43.08,403
2022-01-06 14:06:05,1004,13.38,43.01,403
2022-01-06 14:06:09,1004,13.52,42.90,408
2022-01-06 14:06:13,1004,13.58,42.78,403
2022-01-06 14:06:17,1004,13.62,42.66,403
2022-01-06 14:06:21,1004,13.71,42.53,408
2022-01-06 14:06:25,1004,13.90,42.40,408
2022-01-06 14:06:29,1004,13.98,42.30,403
2022-01-06 14:06:33,1004,14.09,42.17,408
2022-01-06 14:06:37,1005,14.11,41.99,408
2022-01-06 14:06:42,1005,14.04,41.78,408
2022-01-06 14:06:46,1005,13.83,41.57,408
2022-01-06 14:06:50,1005,13.51,41.37,408
2022-01-06 14:06:54,1005,13.24,41.24,408
2022-01-06 14:06:58,1005,13.14,41.17,408
2022-01-06 14:07:02,1005,13.11,41.18,408
2022-01-06 14:07:06,1005,13.16,41.21,408
2022-01-06 14:07:10,1005,13.23,41.25,408
2022-01-06 14:07:14,1005,13.29,41.28,408
2022-01-06 14:07:18,1005,13.32,41.29,408
2022-01-06 14:07:22,1005,13.43,41.34,408
2022-01-06 14:07:26,1005,13.56,41.34,408
2022-01-06 14:07:30,1005,13.62,41.36,408
2022-01-06 14:07:34,1005,13.69,41.34,408
2022-01-06 14:07:38,1005,13.73,41.30,408
2022-01-06 14:07:42,1005,13.83,41.28,408
2022-01-06 14:07:46,1005,13.93,41.28,408
2022-01-06 14:07:50,1005,14.04,41.25,408
2022-01-06 14:07:54,1005,14.13,41.21,408
2022-01-06 14:07:58,1005,14.19,41.12,408
2022-01-06 14:08:02,1005,14.23,41.05,408
2022-01-06 14:08:06,1005,14.30,40.97,408
2022-01-06 14:08:10,1005,14.40,40.89,408
2022-01-06 14:08:14,1005,14.50,40.83,408
2022-01-06 14:08:18,1005,14.66,40.75,408
2022-01-06 14:08:22,1005,14.79,40.66,408
2022-01-06 14:08:26,1004,14.92,40.55,408
2022-01-06 14:08:30,1004,14.94,40.39,408
2022-01-06 14:08:34,1004,15.02,40.22,408
2022-01-06 14:08:38,1004,15.16,40.09,408
2022-01-06 14:08:42,1005,15.27,39.96,408
2022-01-06 14:08:46,1004,15.36,39.81,408
2022-01-06 14:08:50,1004,15.43,39.70,408
2022-01-06 14:08:54,1004,15.51,39.55,408
2022-01-06 14:08:58,1004,15.62,39.41,408
2022-01-06 14:09:02,1004,15.73,39.26,408
2022-01-06 14:09:06,1004,15.81,39.09,408
2022-01-06 14:09:10,1004,15.96,38.96,408
2022-01-06 14:09:14,1004,16.06,38.86,408
2022-01-06 14:09:18,1004,15.99,38.69,408
2022-01-06 14:09:22,1004,15.98,38.53,408
2022-01-06 14:09:27,1004,15.93,38.38,408
2022-01-06 14:09:31,1004,15.85,38.22,408
2022-01-06 14:09:35,1004,15.87,38.09,408
2022-01-06 14:09:39,1004,15.88,37.99,408
2022-01-06 14:09:43,1005,15.86,37.90,408
2022-01-06 14:09:47,1004,15.81,37.79,408
2022-01-06 14:09:51,1004,15.83,37.71,408
2022-01-06 14:09:55,1004,15.89,37.69,408
2022-01-06 14:09:59,1004,15.92,37.67,408
2022-01-06 14:10:03,1004,15.97,37.64,408
2022-01-06 14:10:07,1004,15.98,37.61,408
2022-01-06 14:10:11,1003,15.88,37.54,408
2022-01-06 14:10:15,1001,15.84,37.48,408
2022-01-06 14:10:19,1000,15.68,37.44,408
2022-01-06 14:10:23,1000,15.46,37.37,408
2022-01-06 14:10:27,1000,15.38,37.38,408
2022-01-06 14:10:31,988,15.28,37.42,408
2022-01-06 14:10:35,990,15.15,37.48,408
2022-01-06 14:10:39,990,15.08,37.58,408
2022-01-06 14:10:43,990,14.89,37.65,408
2022-01-06 14:10:47,990,14.81,37.74,408
2022-01-06 14:10:51,991,14.67,37.87,403
2022-01-06 14:10:55,993,14.57,38.02,408
2022-01-06 14:10:59,993,14.53,38.16,408
2022-01-06 14:11:03,995,14.49,38.35,403
2022-01-06 14:11:07,998,14.50,38.55,403
2022-01-06 14:11:11,999,14.65,38.72,408
2022-01-06 14:11:15,999,14.70,38.84,403
2022-01-06 14:11:19,999,14.71,38.91,403
2022-01-06 14:11:23,999,14.68,38.93,403
2022-01-06 14:11:27,999,14.72,38.97,408
2022-01-06 14:11:31,999,14.85,39.01,408
2022-01-06 14:11:35,1000,15.04,39.06,403
2022-01-06 14:11:39,1000,15.13,39.06,403
2022-01-06 14:11:43,999,15.24,39.05,408
2022-01-06 14:11:47,998,15.37,39.06,408
2022-01-06 14:11:51,997,15.41,39.03,408
2022-01-06 14:11:55,995,15.34,38.95,408
2022-01-06 14:11:59,996,15.28,38.85,408
2022-01-06 14:12:03,997,15.15,38.77,408
2022-01-06 14:12:08,996,15.08,38.72,408
2022-01-06 14:12:12,1001,15.03,38.70,408
2022-01-06 14:12:16,1000,14.97,38.70,408
2022-01-06 14:12:20,998,14.86,38.69,408
2022-01-06 14:12:24,997,14.74,38.71,408
2022-01-06 14:12:28,997,14.60,38.75,408
2022-01-06 14:12:32,997,14.54,38.80,408
2022-01-06 14:12:36,996,14.45,38.88,408
2022-01-06 14:12:40,996,14.35,38.96,408
2022-01-06 14:12:44,996,14.23,39.05,408
2022-01-06 14:12:48,996,14.08,39.15,408
2022-01-06 14:12:52,996,13.89,39.22,408
2022-01-06 14:12:56,996,13.73,39.36,403
2022-01-06 14:13:00,996,13.63,39.49,408
2022-01-06 14:13:04,996,13.51,39.64,408
2022-01-06 14:13:08,996,13.37,39.78,408
2022-01-06 14:13:12,996,13.20,39.93,408
2022-01-06 14:13:16,996,13.06,40.09,408
2022-01-06 14:13:20,995,12.94,40.25,403
2022-01-06 14:13:24,995,12.85,40.44,403
2022-01-06 14:13:28,995,12.80,40.61,403
2022-01-06 14:13:32,995,12.79,40.79,403
2022-01-06 14:13:36,995,12.73,40.99,403
2022-01-06 14:13:40,995,12.71,41.17,408
2022-01-06 14:13:44,995,12.62,41.34,408
2022-01-06 14:13:48,995,12.57,41.48,408
2022-01-06 14:13:52,995,12.46,41.65,408
2022-01-06 14:13:56,995,12.35,41.79,408
2022-01-06 14:14:00,995,12.30,41.97,408
2022-01-06 14:14:04,995,12.26,42.16,408
2022-01-06 14:14:08,995,12.26,42.34,408
2022-01-06 14:14:12,995,12.20,42.54,403
2022-01-06 14:14:16,995,12.19,42.72,403
2022-01-06 14:14:20,996,12.18,42.89,408
2022-01-06 14:14:24,995,12.13,43.04,403
2022-01-06 14:14:28,995,12.07,43.17,403
2022-01-06 14:14:32,995,11.96,43.29,408
2022-01-06 14:14:36,996,11.90,43.43,408
2022-01-06 14:14:40,996,11.91,43.59,403
2022-01-06 14:14:44,996,11.85,43.72,408
2022-01-06 14:14:48,996,11.83,43.88,403
2022-01-06 14:14:53,996,11.82,44.01,408
2022-01-06 14:14:57,996,11.77,44.15,403
2022-01-06 14:15:01,996,11.74,44.27,408
2022-01-06 14:15:05,996,11.73,44.37,408
2022-01-06 14:15:09,996,11.73,44.51,403
2022-01-06 14:15:13,996,11.73,44.63,403
2022-01-06 14:15:17,997,11.73,44.76,403
2022-01-06 14:15:21,997,11.74,44.84,403
2022-01-06 14:15:25,999,11.76,44.95,408
2022-01-06 14:15:29,1002,11.85,45.07,403
2022-01-06 14:15:33,1004,12.03,45.17,408
2022-01-06 14:15:37,1005,12.20,45.24,408
2022-01-06 14:15:41,1004,12.42,45.28,403
2022-01-06 14:15:45,1004,12.57,45.26,408
2022-01-06 14:15:49,1003,12.71,45.19,408
2022-01-06 14:15:53,1000,12.66,45.04,408
2022-01-06 14:15:57,998,12.59,44.89,408
2022-01-06 14:16:01,997,12.53,44.77,408
2022-01-06 14:16:05,997,12.50,44.66,408
2022-01-06 14:16:09,997,12.46,44.60,403
2022-01-06 14:16:13,997,12.41,44.54,408
2022-01-06 14:16:17,997,12.32,44.49,403
2022-01-06 14:16:21,997,12.22,44.46,403
2022-01-06 14:16:25,997,12.19,44.42,408
2022-01-06 14:16:29,997,12.13,44.43,408
2022-01-06 14:16:33,997,12.03,44.43,408
2022-01-06 14:16:37,998,12.00,44.46,408
2022-01-06 14:16:41,998,11.96,44.51,408
2022-01-06 14:16:45,998,11.97,44.59,408
2022-01-06 14:16:49,998,11.88,44.62,408
2022-01-06 14:16:53,997,11.85,44.66,408
2022-01-06 14:16:57,998,11.82,44.73,408
2022-01-06 14:17:01,998,11.71,44.78,408
2022-01-06 14:17:05,998,11.68,44.83,408
2022-01-06 14:17:09,998,11.66,44.85,408
2022-01-06 14:17:13,999,11.59,44.93,408
2022-01-06 14:17:17,1001,11.57,44.99,408
2022-01-06 14:17:21,1003,11.69,45.10,408
2022-01-06 14:17:25,1003,11.81,45.20,408
2022-01-06 14:17:30,1003,11.92,45.26,408
2022-01-06 14:17:34,1002,11.99,45.27,408
2022-01-06 14:17:38,1001,12.03,45.23,408
2022-01-06 14:17:42,1002,12.08,45.23,408
2022-01-06 14:17:46,1001,12.15,45.24,408
2022-01-06 14:17:50,999,12.19,45.20,408
2022-01-06 14:17:54,999,12.14,45.17,408
2022-01-06 14:17:58,998,12.12,45.12,408
2022-01-06 14:18:02,998,12.12,45.11,408
2022-01-06 14:18:06,998,12.04,45.07,408
2022-01-06 14:18:10,998,11.99,45.06,408
2022-01-06 14:18:14,998,11.90,45.04,408
